Category	Filtered keyword	Lvl 1	Lvl 2	Biofilm flag
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2899	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 29	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 290	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2900	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2901	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2902	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2903	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2904	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2905	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2906	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2907	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2908	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2909	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 291	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2910	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2911	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2912	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2913	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2914	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2915	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2916	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2917	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2918	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2919	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 292	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2920	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2921	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2922	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2923	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2924	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2925	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2926	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2927	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2928	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2929	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 293	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2930	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2931	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2932	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2933	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2934	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2935	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2936	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2937	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2938	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2939	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 294	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2940	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2941	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2942	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2943	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2944	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2945	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2946	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2947	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2948	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2949	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 295	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2950	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2951	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2952	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2953	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2954	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2955	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2956	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2957	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2958	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2959	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 296	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2960	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2961	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2962	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2963	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2964	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2965	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2966	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2967	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2968	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2969	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 297	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2970	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2971	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2972	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2973	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2974	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2975	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2976	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2977	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2978	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2979	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 298	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2980	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2981	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2982	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2983	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2984	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2985	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2986	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2987	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2988	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2989	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 299	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2990	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2991	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2992	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2993	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2994	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2995	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2996	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2997	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2998	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 2999	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 30	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 300	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3000	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3001	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3002	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3003	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3004	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3005	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3006	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3007	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3008	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3009	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 301	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3010	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3011	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3012	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3013	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3014	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3015	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3016	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3017	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3018	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3019	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 302	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3020	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3021	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3022	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3023	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3024	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3025	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3026	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3027	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3028	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3029	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 303	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3030	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3031	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3032	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3033	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3034	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3035	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3036	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3037	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3038	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3039	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 304	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3040	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3041	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3042	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3043	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3044	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3045	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3046	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3047	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3048	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3049	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 305	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3050	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3051	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3052	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3053	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3054	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3055	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3056	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3057	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3058	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3059	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 306	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3060	Human-associated	Digestive system	
DATA_Descr	Human gut metagenome, SCAPIS Malmo, sample 3061	Human-associated	Digestive system	
